,timestamp,symbol,side,size,price,tickDirection,trdMatchID,grossValue,homeNotional,foreignNotional
148,2020-04-26T13:13:53.631Z,XBTUSD,Sell,39,7671.5,ZeroMinusTick,a461f1a3-667a-233e-b13e-d688ee1ed3a2,508365,0.00508365,39
149,2020-04-26T13:13:53.631Z,XBTUSD,Sell,40,7671.5,ZeroMinusTick,c7f5ec25-4f66-35b2-31d6-21fd69710fc7,521400,0.005214,40
150,2020-04-26T13:13:53.631Z,XBTUSD,Sell,39,7671.5,ZeroMinusTick,34864722-b25b-713e-7c78-af3fefa700b2,508365,0.00508365,39
151,2020-04-26T13:13:53.631Z,XBTUSD,Sell,39,7671.5,ZeroMinusTick,8b0515f8-09f3-8fd4-556a-982a50bb4070,508365,0.00508365,39
152,2020-04-26T13:13:53.631Z,XBTUSD,Sell,29,7671.5,ZeroMinusTick,f9f52037-4538-eefe-1fb7-b68e24c37478,378015,0.00378015,29
153,2020-04-26T13:13:53.631Z,XBTUSD,Sell,40,7671.5,ZeroMinusTick,f42f207c-01ec-7262-7b13-c7c642f927af,521400,0.005214,40
154,2020-04-26T13:13:53.631Z,XBTUSD,Sell,25,7671.5,MinusTick,7654b0b7-72df-9397-d216-e942ffca12d7,325875,0.00325875,25
155,2020-04-26T13:13:53.419Z,XBTUSD,Buy,10842,7672.0,ZeroPlusTick,5776803f-36fe-8125-6055-bb15d233db2e,141314628,1.41314628,10842
156,2020-04-26T13:13:53.419Z,XBTUSD,Buy,15000,7672.0,ZeroPlusTick,6abe80f8-dcbc-471d-0c61-4d7e9fcf192e,195510000,1.9551,15000
157,2020-04-26T13:13:53.419Z,XBTUSD,Buy,20000,7672.0,ZeroPlusTick,269a61af-9799-c196-8673-17c80fe87956,260680000,2.6068,20000
158,2020-04-26T13:13:53.419Z,XBTUSD,Buy,15000,7672.0,ZeroPlusTick,a0664aed-bdfd-bf01-3f15-32ad61237e2a,195510000,1.9551,15000
